1100,1000,0000,0001,0011,0111,1111,1110,1101,1010,0100,0010,0101,1011,1001,0110,label
18985,16503,6004,16503,18885,15307,16835,15307,14402,10517,15547,15647,10617,14502,18029,18079,1
18980,16513,6001,16513,18894,15278,16862,15278,14405,10531,15541,15627,10617,14491,18008,18106,1
11630,10110,3717,10110,11523,9372,10347,9372,8819,6406,9483,9590,6513,8926,11003,11076,0
18940,16508,6006,16508,18845,15267,16812,15267,14408,10535,15547,15642,10630,14503,17979,18080,1
11635,10127,3686,10127,11531,9378,10345,9378,8810,6398,9480,9584,6502,8914,10988,11066,0
18969,16493,5994,16493,18864,15270,16831,15270,14378,10531,15552,15657,10636,14483,18028,18076,1
19002,16477,5981,16477,18900,15300,16868,15300,14431,10515,15519,15621,10617,14533,18044,18132,1
11648,10123,3685,10123,11539,9363,10332,9363,8789,6412,9482,9591,6521,8898,11007,11073,0
18981,16522,5988,16522,18886,15260,16807,15260,14410,10530,15539,15634,10625,14505,17998,18130,1
11628,10129,3708,10129,11543,9384,10364,9384,8813,6414,9472,9557,6499,8898,10971,11056,0
11643,10115,3689,10115,11537,9360,10302,9360,8825,6415,9497,9603,6521,8931,11025,11107,0
18936,16510,6004,16510,18848,15271,16847,15271,14424,10538,15534,15622,10626,14512,17960,18088,1
18981,16501,5998,16501,18902,15292,16874,15292,14413,10535,15546,15625,10614,14492,18026,18101,1
11641,10112,3699,10112,11533,9370,10347,9370,8808,6398,9474,9582,6506,8916,11003,11078,0
18980,16517,5979,16517,18893,15279,16848,15279,14438,10532,15541,15628,10619,14525,18004,18138,1
11633,10109,3704,10109,11523,9350,10298,9350,8802,6402,9469,9579,6512,8912,10993,11084,0
18975,16530,5981,16530,18870,15303,16895,15303,14402,10490,15555,15660,10595,14507,18000,18073,1
18980,16532,6006,16532,18857,15273,16840,15273,14403,10494,15536,15659,10617,14526,17984,18109,1
11635,10096,3713,10096,11517,9364,10273,9364,8812,6399,9466,9584,6517,8930,11005,11082,0
11608,10110,3713,10110,11518,9350,10330,9350,8806,6439,9497,9587,6529,8896,10995,11063,0
11643,10094,3707,10094,11543,9365,10366,9365,8795,6424,9471,9571,6524,8895,11020,11072,0
18966,16520,6002,16520,18883,15288,16849,15288,14411,10540,15548,15631,10623,14494,17994,18088,1
18985,16500,5968,16500,18886,15332,16875,15332,14424,10526,15543,15642,10625,14523,18028,18076,1
18993,16496,5977,16496,18882,15317,16879,15317,14421,10501,15538,15649,10612,14532,18035,18096,1
18937,16520,6004,16520,18849,15280,16848,15280,14403,10523,15565,15653,10611,14491,17982,18059,1
11644,10102,3714,10102,11554,9374,10378,9374,8797,6411,9479,9569,6501,8887,11021,11066,0
11644,10124,3686,10124,11551,9364,10374,9364,8776,6397,9474,9567,6490,8869,10994,11055,0
11626,10115,3709,10115,11520,9362,10337,9362,8788,6404,9473,9579,6510,8894,10984,11051,0
11648,10091,3710,10091,11527,9358,10306,9358,8817,6410,9452,9573,6531,8938,11009,11106,0
11643,10125,3704,10125,11555,9389,10377,9389,8815,6412,9470,9558,6500,8903,10988,11068,0
11668,10098,3696,10098,11558,9417,10376,9417,8807,6395,9468,9578,6505,8917,11038,11057,0
18972,16483,5991,16483,18881,15305,16839,15305,14428,10539,15532,15623,10630,14519,18021,18094,1
11651,10103,3709,10103,11542,9355,10371,9355,8784,6402,9470,9579,6511,8893,11018,11079,0
19013,16543,5993,16543,18889,15286,16870,15286,14370,10483,15534,15658,10607,14494,18004,18096,1
19000,16507,6012,16507,18898,15304,16867,15304,14409,10526,15547,15649,10628,14511,18040,18104,1
18958,16509,5998,16509,18862,15273,16875,15273,14368,10539,15531,15627,10635,14464,17980,18052,1
18958,16520,5991,16520,18865,15268,16852,15268,14379,10551,15554,15647,10644,14472,17992,18068,1
11658,10092,3703,10092,11543,9384,10346,9384,8812,6417,9447,9562,6532,8927,11013,11085,0
18960,16490,5984,16490,18888,15265,16808,15265,14442,10547,15557,15629,10619,14514,18027,18136,1
19004,16515,6021,16515,18906,15284,16836,15284,14425,10524,15517,15615,10622,14523,18006,18144,1
18938,16495,5979,16495,18861,15314,16871,15314,14408,10554,15567,15644,10631,14485,18010,18031,1
11607,10097,3705,10097,11546,9384,10325,9384,8870,6445,9487,9548,6506,8931,10997,11092,0
11664,10096,3691,10096,11559,9420,10411,9420,8815,6406,9467,9572,6511,8920,11035,11058,0
11659,10087,3716,10087,11551,9404,10365,9404,8827,6406,9459,9567,6514,8935,11031,11081,0
11660,10118,3709,10118,11548,9361,10320,9361,8799,6396,9471,9583,6508,8911,11013,11097,0
11661,10119,3700,10119,11555,9360,10370,9360,8799,6381,9478,9584,6487,8905,11020,11099,0
18942,16491,5995,16491,18855,15270,16858,15270,14394,10560,15556,15643,10647,14481,18007,18065,1
11637,10114,3702,10114,11536,9379,10348,9379,8797,6404,9494,9595,6505,8898,11017,11054,0
11638,10084,3702,10084,11556,9415,10377,9415,8823,6414,9485,9567,6496,8905,11039,11045,0
11649,10112,3696,10112,11542,9383,10395,9383,8800,6405,9464,9571,6512,8907,11001,11065,0
11648,10108,3703,10108,11549,9372,10327,9372,8813,6393,9467,9566,6492,8912,11007,11088,0
11649,10114,3677,10114,11558,9367,10381,9367,8805,6416,9462,9553,6507,8896,10997,11086,0
11674,10118,3688,10118,11550,9383,10369,9383,8815,6364,9449,9573,6488,8939,11005,11105,0
11628,10115,3703,10115,11512,9377,10354,9377,8788,6386,9475,9591,6502,8904,10988,11038,0
11669,10096,3711,10096,11545,9393,10330,9393,8789,6382,9471,9595,6506,8913,11044,11064,0
18930,16526,6005,16526,18825,15199,16765,15199,14390,10552,15545,15650,10657,14495,17949,18120,1
11649,10118,3699,10118,11543,9367,10365,9367,8798,6411,9467,9573,6517,8904,10998,11079,0
11632,10099,3720,10099,11520,9365,10322,9365,8802,6414,9470,9582,6526,8914,11003,11068,0
18940,16545,5987,16545,18870,15276,16876,15276,14409,10540,15569,15639,10610,14479,17964,18072,1
18972,16518,5993,16518,18877,15277,16892,15277,14416,10531,15550,15645,10626,14511,18004,18110,1
11628,10108,3712,10108,11548,9358,10331,9358,8798,6427,9483,9563,6507,8878,11003,11067,0
18980,16511,5997,16511,18890,15305,16879,15305,14427,10508,15527,15617,10598,14517,17996,18101,1
19009,16491,5988,16491,18888,15287,16830,15287,14384,10503,15522,15643,10624,14505,18040,18105,1
11644,10109,3708,10109,11540,9387,10342,9387,8795,6411,9479,9583,6515,8899,11014,11051,0
19009,16501,5999,16501,18918,15318,16895,15318,14421,10509,15518,15609,10600,14512,18026,18111,1
11645,10095,3694,10095,11540,9399,10376,9399,8789,6411,9485,9590,6516,8894,11035,11034,0
11618,10096,3692,10096,11545,9382,10333,9382,8835,6439,9482,9555,6512,8908,11004,11070,0
18974,16489,6001,16489,18870,15317,16849,15317,14458,10534,15530,15634,10637,14561,18015,18114,1
18944,16542,6010,16542,18854,15258,16834,15258,14393,10535,15543,15633,10625,14483,17945,18078,1
18992,16507,5999,16507,18894,15291,16871,15291,14395,10515,15533,15631,10613,14493,18018,18095,1
18972,16504,5989,16504,18847,15259,16842,15259,14383,10505,15513,15638,10630,14508,17981,18095,1
11671,10105,3697,10105,11566,9392,10342,9392,8818,6388,9470,9575,6493,8923,11036,11096,0
11663,10101,3707,10101,11570,9392,10372,9392,8804,6377,9482,9575,6470,8897,11044,11074,0
18967,16513,6002,16513,18882,15302,16875,15302,14396,10521,15538,15623,10606,14481,17992,18060,1
11618,10107,3694,10107,11538,9371,10369,9371,8826,6434,9485,9565,6514,8906,10996,11072,0
11639,10082,3712,10082,11547,9391,10393,9391,8820,6438,9480,9572,6530,8912,11037,11067,0
18923,16506,6007,16506,18841,15262,16839,15262,14411,10552,15557,15639,10634,14493,17974,18071,1
11657,10113,3696,10113,11551,9356,10330,9356,8806,6389,9465,9571,6495,8912,11009,11106,0
11649,10125,3690,10125,11539,9397,10366,9397,8826,6382,9462,9572,6492,8936,10986,11077,0
18973,16528,5989,16528,18904,15293,16906,15293,14420,10549,15554,15623,10618,14489,17999,18099,1
18953,16507,6014,16507,18867,15289,16813,15289,14437,10515,15542,15628,10601,14523,17988,18100,1
18995,16527,5994,16527,18897,15304,16896,15304,14411,10526,15536,15634,10624,14509,18004,18101,1
11651,10101,3725,10101,11550,9371,10378,9371,8799,6411,9466,9567,6512,8900,11016,11078,0
11649,10133,3699,10133,11555,9382,10361,9382,8802,6416,9475,9569,6510,8896,10991,11068,0
18982,16523,5984,16523,18882,15276,16818,15276,14384,10517,15553,15653,10617,14484,18012,18089,1
11646,10097,3704,10097,11538,9380,10382,9380,8803,6396,9454,9562,6504,8911,11003,11068,0
18962,16510,5991,16510,18895,15273,16844,15273,14393,10529,15587,15654,10596,14460,18039,18081,1
18976,16519,5994,16519,18863,15302,16857,15302,14397,10509,15537,15650,10622,14510,17994,18070,1
18936,16523,6005,16523,18854,15258,16868,15258,14396,10539,15558,15640,10621,14478,17971,18073,1
11644,10108,3701,10108,11543,9343,10280,9343,8792,6402,9504,9605,6503,8893,11040,11092,0
19017,16482,6002,16482,18922,15285,16858,15285,14395,10517,15506,15601,10612,14490,18041,18126,1
19023,16511,5990,16511,18915,15326,16869,15326,14415,10468,15519,15627,10576,14523,18031,18111,1
19009,16505,6003,16505,18898,15297,16825,15297,14429,10508,15533,15644,10619,14540,18037,18140,1
19010,16542,6023,16542,18920,15299,16901,15299,14379,10491,15546,15636,10581,14469,18014,18089,1
11645,10102,3698,10102,11547,9367,10339,9367,8809,6411,9473,9571,6509,8907,11016,11086,0
11649,10095,3706,10095,11537,9389,10363,9389,8814,6400,9453,9565,6512,8926,11007,11073,0
18980,16515,5992,16515,18869,15275,16884,15275,14380,10503,15540,15651,10614,14491,18005,18084,1
18957,16547,5996,16547,18865,15288,16895,15288,14392,10541,15550,15642,10633,14484,17960,18060,1
18989,16493,5970,16493,18908,15330,16930,15330,14436,10542,15551,15632,10623,14517,18047,18094,1
18976,16512,6002,16512,18875,15300,16897,15300,14409,10518,15538,15639,10619,14510,18002,18084,1
18967,16514,6009,16514,18873,15305,16854,15305,14416,10496,15524,15618,10590,14510,17977,18077,1
19002,16535,5985,16535,18884,15289,16822,15289,14421,10489,15518,15636,10607,14539,17985,18133,1
19022,16469,5983,16469,18922,15313,16945,15313,14390,10519,15520,15620,10619,14490,18073,18098,1
18991,16518,5982,16518,18888,15305,16875,15305,14393,10509,15557,15660,10612,14496,18030,18078,1
11622,10099,3709,10099,11536,9377,10329,9377,8835,6444,9485,9571,6530,8921,11008,11079,0
19005,16517,5992,16517,18872,15291,16860,15291,14370,10497,15508,15641,10630,14503,17996,18083,1
11631,10109,3700,10109,11541,9377,10333,9377,8798,6397,9489,9579,6487,8888,11011,11051,0
11633,10109,3693,10109,11545,9371,10324,9371,8813,6421,9488,9576,6509,8901,11012,11074,0
18956,16511,6000,16511,18858,15272,16811,15272,14416,10516,15552,15650,10614,14514,17997,18099,1
18978,16517,5987,16517,18871,15292,16833,15292,14425,10507,15518,15625,10614,14532,17979,18110,1
18988,16505,5994,16505,18876,15276,16854,15276,14388,10512,15527,15639,10624,14500,18010,18099,1
11664,10089,3707,10089,11555,9361,10372,9361,8773,6412,9460,9569,6521,8882,11035,11075,0
11633,10096,3689,10096,11552,9379,10365,9379,8813,6436,9496,9577,6517,8894,11033,11066,0
18987,16497,5970,16497,18889,15300,16840,15300,14417,10527,15530,15628,10625,14515,18020,18103,1
11637,10115,3716,10115,11540,9372,10370,9372,8808,6405,9483,9580,6502,8905,11005,11072,0
11666,10103,3719,10103,11563,9387,10353,9387,8815,6402,9463,9566,6505,8918,11026,11093,0
11638,10102,3711,10102,11554,9391,10356,9391,8837,6418,9489,9573,6502,8921,11025,11083,0
18931,16514,6010,16514,18865,15243,16840,15243,14409,10554,15536,15602,10620,14475,17953,18096,1
11627,10116,3712,10116,11531,9357,10325,9357,8809,6426,9479,9575,6522,8905,10990,11078,0
11629,10124,3698,10124,11536,9344,10332,9344,8811,6398,9491,9584,6491,8904,10996,11095,0
11620,10109,3696,10109,11534,9354,10338,9354,8816,6422,9479,9565,6508,8902,10990,11081,0
18984,16542,6000,16542,18880,15278,16897,15278,14396,10505,15537,15641,10609,14500,17979,18101,1
11625,10111,3709,10111,11528,9363,10362,9363,8783,6425,9480,9577,6522,8880,10994,11044,0
11645,10109,3698,10109,11533,9378,10336,9378,8786,6394,9485,9597,6506,8898,11021,11052,0
11627,10103,3697,10103,11518,9358,10361,9358,8789,6407,9484,9593,6516,8898,11008,11057,0
11664,10076,3712,10076,11543,9387,10330,9387,8801,6391,9454,9575,6512,8922,11042,11077,0
11633,10119,3703,10119,11546,9338,10352,9338,8810,6416,9466,9553,6503,8897,10980,11104,0
13460,11709,4275,11709,13356,10834,11995,10834,10207,7434,10992,11096,7538,10311,12743,12832,2
18973,16504,5996,16504,18881,15272,16838,15272,14440,10522,15548,15640,10614,14532,18017,18140,1
11640,10119,3692,10119,11544,9365,10356,9365,8804,6410,9470,9566,6506,8900,10991,11078,0
11671,10104,3683,10104,11552,9367,10319,9367,8780,6389,9479,9598,6508,8899,11046,11083,0
11668,10113,3708,10113,11550,9396,10334,9396,8812,6381,9455,9573,6499,8930,11010,11083,0
11671,10106,3702,10106,11567,9399,10323,9399,8827,6392,9469,9573,6496,8931,11034,11098,0
18997,16508,5977,16508,18881,15303,16872,15303,14419,10494,15531,15647,10610,14535,18020,18112,1
18974,16508,5991,16508,18879,15297,16882,15297,14420,10546,15550,15645,10641,14515,18016,18096,1
11659,10107,3693,10107,11548,9368,10339,9368,8803,6395,9454,9565,6506,8914,11006,11093,0
13488,11720,4268,11720,13391,10843,11982,10843,10209,7439,10978,11075,7536,10306,12746,12853,2
13479,11698,4263,11698,13377,10849,12020,10849,10206,7430,10974,11076,7532,10308,12755,12835,2
18967,16530,5998,16530,18867,15265,16845,15265,14422,10515,15508,15608,10615,14522,17945,18123,1
18980,16554,6012,16554,18876,15257,16851,15257,14367,10482,15561,15665,10586,14471,17987,18089,1
11644,10106,3708,10106,11531,9390,10377,9390,8794,6404,9475,9588,6517,8907,11013,11047,0
18962,16512,5991,16512,18864,15277,16865,15277,14384,10498,15555,15653,10596,14482,18005,18068,1
18967,16548,6000,16548,18882,15289,16865,15289,14402,10534,15576,15661,10619,14487,17995,18079,1
13469,11699,4279,11699,13377,10871,11957,10871,10237,7436,10999,11091,7528,10329,12769,12834,2
11640,10109,3694,10109,11551,9356,10363,9356,8784,6410,9498,9587,6499,8873,11029,11067,0
11643,10106,3692,10106,11547,9359,10361,9359,8793,6408,9475,9571,6504,8889,11012,11076,0
18965,16498,6001,16498,18850,15293,16911,15293,14404,10518,15519,15634,10633,14519,17986,18075,1
11625,10095,3701,10095,11531,9372,10341,9372,8816,6422,9463,9557,6516,8910,10993,11068,0
13463,11697,4278,11697,13363,10838,11988,10838,10195,7453,11010,11110,7553,10295,12776,12819,2
19003,16493,6006,16493,18876,15321,16898,15321,14374,10484,15524,15651,10611,14501,18034,18055,1
13482,11699,4286,11699,13362,10848,11959,10848,10227,7419,10973,11093,7539,10347,12756,12860,2
15335,13306,4852,13306,15234,12316,13600,12316,11604,8438,12506,12607,8539,11705,14535,14622,3
13506,11698,4279,11698,13379,10868,11981,10868,10208,7398,10958,11085,7525,10335,12766,12845,2
13479,11695,4268,11695,13377,10833,11994,10833,10221,7441,10973,11075,7543,10323,12757,12866,2
13483,11725,4278,11725,13382,10845,11950,10845,10226,7409,10998,11099,7510,10327,12756,12863,2
11617,10113,3690,10113,11535,9351,10337,9351,8806,6414,9479,9561,6496,8888,10983,11071,0
11627,10107,3693,10107,11522,9370,10365,9370,8798,6427,9475,9580,6532,8903,10995,11054,0
13486,11709,4284,11709,13398,10884,12035,10884,10214,7425,11006,11094,7513,10302,12783,12815,2
13491,11672,4264,11672,13392,10868,11970,10868,10231,7434,10975,11074,7533,10330,12794,12853,2
13486,11707,4274,11707,13398,10843,11951,10843,10199,7438,10994,11082,7526,10287,12773,12841,2
11645,10114,3696,10114,11557,9380,10399,9380,8809,6429,9472,9560,6517,8897,11003,11073,0
11653,10105,3701,10105,11550,9403,10371,9403,8822,6407,9472,9575,6510,8925,11020,11071,0
18983,16506,6001,16506,18913,15315,16882,15315,14422,10525,15550,15620,10595,14492,18027,18089,1
13505,11722,4288,11722,13388,10809,11971,10809,10181,7428,10985,11102,7545,10298,12768,12876,2
18955,16537,6007,16537,18858,15309,16878,15309,14422,10509,15539,15636,10606,14519,17957,18067,1
13484,11695,4255,11695,13394,10842,11988,10842,10180,7448,11014,11104,7538,10270,12803,12821,2
11630,10103,3696,10103,11541,9380,10329,9380,8828,6422,9488,9577,6511,8917,11015,11077,0
11633,10127,3711,10127,11531,9364,10338,9364,8805,6399,9471,9573,6501,8907,10977,11073,0
15341,13310,4852,13310,15239,12323,13581,12323,11612,8438,12484,12586,8540,11714,14515,14629,3
11655,10119,3706,10119,11543,9365,10382,9365,8788,6389,9480,9592,6501,8900,11016,11077,0
15327,13326,4847,13326,15206,12297,13596,12297,11570,8438,12508,12629,8559,11691,14509,14599,3
11610,10107,3703,10107,11540,9366,10348,9366,8808,6440,9498,9568,6510,8878,11001,11051,0
18988,16529,6000,16529,18870,15264,16847,15264,14373,10499,15535,15653,10617,14491,17994,18096,1
13465,11692,4269,11692,13377,10847,11978,10847,10195,7443,11003,11091,7531,10283,12776,12812,2
13466,11711,4274,11711,13372,10858,12031,10858,10214,7445,10988,11082,7539,10308,12743,12821,2
18965,16471,5993,16471,18868,15292,16818,15292,14444,10542,15518,15615,10639,14541,18012,18116,1
15302,13333,4860,13333,15189,12308,13628,12308,11572,8442,12513,12626,8555,11685,14482,14565,3
13496,11704,4281,11704,13383,10861,11996,10861,10203,7418,10967,11080,7531,10316,12759,12837,2
15297,13291,4864,13291,15223,12345,13626,12345,11628,8479,12522,12596,8553,11702,14528,14579,3
13440,11709,4283,11709,13367,10828,11944,10828,10226,7468,11014,11087,7541,10299,12745,12837,2
13465,11721,4281,11721,13374,10861,11990,10861,10227,7462,10998,11089,7553,10318,12742,12830,2
13473,11692,4266,11692,13371,10839,11969,10839,10207,7447,10991,11093,7549,10309,12772,12840,2
13481,11706,4276,11706,13375,10835,11932,10835,10195,7440,11024,11130,7546,10301,12799,12840,2
15320,13313,4841,13313,15223,12310,13600,12310,11581,8468,12519,12616,8565,11678,14526,14590,3
19008,16485,5992,16485,18879,15314,16858,15314,14405,10472,15524,15653,10601,14534,18047,18098,1
11644,10122,3697,10122,11555,9364,10334,9364,8797,6415,9486,9575,6504,8886,11008,11076,0
11659,10127,3719,10127,11559,9334,10315,9334,8778,6403,9477,9577,6503,8878,11009,11102,0
13476,11687,4271,11687,13381,10845,11947,10845,10205,7447,10999,11094,7542,10300,12788,12835,2
13513,11729,4278,11729,13383,10840,11977,10840,10190,7394,10976,11106,7524,10320,12760,12862,2
13493,11703,4273,11703,13387,10887,11999,10887,10236,7418,10976,11082,7524,10342,12766,12841,2
13446,11688,4264,11688,13349,10814,11976,10814,10191,7464,11003,11100,7561,10288,12761,12822,2
13479,11701,4292,11701,13381,10846,11979,10846,10222,7434,10986,11084,7532,10320,12764,12854,2
13459,11726,4292,11726,13369,10832,11959,10832,10201,7428,11030,11120,7518,10291,12763,12827,2
13467,11695,4265,11695,13376,10839,11954,10839,10223,7457,10980,11071,7548,10314,12752,12850,2
13454,11702,4292,11702,13371,10850,11948,10850,10228,7461,11006,11089,7544,10311,12758,12831,2
11631,10114,3686,10114,11547,9349,10310,9349,8812,6424,9473,9557,6508,8896,10990,11093,0
13481,11679,4291,11679,13398,10821,11942,10821,10218,7459,11001,11084,7542,10301,12803,12877,2
13465,11681,4299,11681,13377,10849,11983,10849,10175,7448,11019,11107,7536,10263,12803,12790,2
13502,11667,4265,11667,13391,10849,11986,10849,10188,7423,10989,11100,7534,10299,12824,12840,2
11670,10120,3711,10120,11549,9421,10393,9421,8811,6378,9470,9591,6499,8932,11020,11059,0
13447,11733,4264,11733,13361,10829,11954,10829,10221,7463,11015,11101,7549,10307,12729,12838,2
18956,16532,5976,16532,18864,15248,16817,15248,14420,10552,15551,15643,10644,14512,17975,18127,1
13472,11698,4288,11698,13353,10847,12003,10847,10212,7430,10972,11091,7549,10331,12746,12836,2
13446,11690,4281,11690,13373,10861,11963,10861,10246,7469,11015,11088,7542,10319,12771,12830,2
13499,11693,4273,11693,13405,10858,11963,10858,10189,7427,11018,11112,7521,10283,12824,12829,2
13472,11685,4286,11685,13380,10844,11943,10844,10221,7433,10989,11081,7525,10313,12776,12848,2
11613,10102,3682,10102,11525,9361,10351,9361,8815,6436,9487,9575,6524,8903,10998,11066,0
13483,11693,4265,11693,13388,10834,11910,10834,10225,7436,11009,11104,7531,10320,12799,12873,2
13460,11695,4253,11695,13364,10828,11951,10828,10211,7437,10988,11084,7533,10307,12753,12842,2
13472,11691,4269,11691,13373,10849,11941,10849,10212,7448,10994,11093,7547,10311,12775,12834,2
13453,11727,4277,11727,13348,10811,11984,10811,10150,7439,11003,11108,7544,10255,12729,12791,2
13498,11718,4288,11718,13383,10833,11944,10833,10205,7410,10986,11101,7525,10320,12766,12869,2
15316,13310,4865,13310,15209,12341,13616,12341,11631,8471,12499,12606,8578,11738,14505,14605,3
13471,11713,4285,11713,13370,10841,11977,10841,10187,7436,11013,11114,7537,10288,12771,12816,2
11636,10100,3718,10100,11539,9393,10371,9393,8808,6413,9484,9581,6510,8905,11020,11050,0
18951,16521,6007,16521,18853,15250,16863,15250,14385,10537,15552,15650,10635,14483,17982,18085,1
15355,13312,4853,13312,15233,12321,13583,12321,11619,8441,12490,12612,8563,11741,14533,14652,3
11654,10087,3695,10087,11555,9376,10324,9376,8814,6419,9474,9573,6518,8913,11041,11091,0
13487,11712,4274,11712,13364,10796,11974,10796,10148,7415,10994,11117,7538,10271,12769,12838,2
18949,16509,5982,16509,18858,15272,16849,15272,14385,10531,15565,15656,10622,14476,18005,18061,1
13462,11714,4280,11714,13361,10866,11948,10866,10219,7434,10997,11098,7535,10320,12745,12814,2
13494,11699,4261,11699,13372,10854,11955,10854,10200,7421,10997,11119,7543,10322,12792,12839,2
18959,16515,6010,16515,18849,15259,16834,15259,14398,10528,15558,15668,10638,14508,18002,18097,1
13490,11721,4270,11721,13361,10849,11997,10849,10189,7406,10972,11101,7535,10318,12741,12829,2
13472,11677,4302,11677,13362,10851,11957,10851,10222,7423,10989,11099,7533,10332,12784,12842,2
11639,10115,3714,10115,11540,9369,10357,9369,8805,6399,9468,9567,6498,8904,10992,11074,0
13488,11700,4273,11700,13377,10837,11949,10837,10213,7440,10990,11101,7551,10324,12778,12863,2
13482,11692,4289,11692,13371,10848,12024,10848,10167,7423,10992,11103,7534,10278,12782,12800,2
13482,11705,4292,11705,13372,10869,11990,10869,10226,7421,10982,11092,7531,10336,12759,12838,2
13466,11714,4271,11714,13356,10854,12010,10854,10199,7428,10996,11106,7538,10309,12748,12810,2
13473,11732,4281,11732,13363,10839,11971,10839,10179,7442,10990,11100,7552,10289,12731,12812,2
15316,13301,4860,13301,15186,12339,13585,12339,11600,8443,12517,12647,8573,11730,14532,14576,3
13478,11702,4275,11702,13363,10835,11954,10835,10194,7421,10966,11081,7536,10309,12742,12836,2
13488,11709,4256,11709,13371,10826,11973,10826,10201,7436,10999,11116,7553,10318,12778,12862,2
13488,11698,4269,11698,13398,10849,11998,10849,10193,7447,10993,11083,7537,10283,12783,12831,2
13458,11704,4277,11704,13384,10863,11996,10863,10209,7444,11005,11079,7518,10283,12759,12803,2
11641,10100,3705,10100,11544,9400,10406,9400,8799,6402,9468,9565,6499,8896,11009,11039,0
11652,10106,3711,10106,11550,9373,10394,9373,8809,6396,9469,9571,6498,8911,11015,11087,0
13477,11699,4283,11699,13360,10873,11991,10873,10186,7399,10994,11111,7516,10303,12772,12789,2
13471,11686,4270,11686,13370,10836,11927,10836,10210,7453,10995,11096,7554,10311,12780,12844,2
11650,10115,3700,10115,11555,9388,10373,9388,8820,6405,9462,9557,6500,8915,10997,11081,0
13474,11675,4293,11675,13371,10851,11933,10851,10207,7454,10997,11100,7557,10310,12796,12829,2
13464,11706,4274,11706,13364,10828,11960,10828,10204,7448,10990,11090,7548,10304,12748,12839,2
18963,16524,6003,16524,18871,15305,16900,15305,14414,10526,15536,15628,10618,14506,17975,18071,1
13498,11703,4272,11703,13401,10846,11988,10846,10207,7424,10986,11083,7521,10304,12781,12858,2
13449,11696,4283,11696,13370,10850,11985,10850,10215,7455,11009,11088,7534,10294,12762,12813,2
13492,11704,4271,11704,13380,10882,12017,10882,10227,7417,10971,11083,7529,10339,12759,12836,2
15310,13294,4849,13294,15191,12324,13636,12324,11572,8460,12519,12638,8579,11691,14535,14557,3
13498,11696,4280,11696,13390,10850,11960,10850,10230,7429,10976,11084,7537,10338,12778,12877,2
15333,13297,4841,13297,15224,12314,13568,12314,11588,8440,12528,12637,8549,11697,14564,14606,3
15286,13300,4831,13300,15200,12326,13624,12326,11613,8483,12548,12634,8569,11699,14534,14572,3
19036,16506,5977,16506,18926,15303,16848,15303,14427,10489,15503,15613,10599,14537,18033,18159,1
13464,11694,4264,11694,13381,10840,11975,10840,10220,7470,11001,11084,7553,10303,12771,12843,2
13496,11688,4293,11688,13393,10865,11964,10865,10207,7408,11011,11114,7511,10310,12819,12837,2
11637,10100,3709,10100,11542,9391,10380,9391,8801,6420,9479,9574,6515,8896,11016,11046,0
15308,13297,4825,13297,15209,12326,13641,12326,11593,8470,12512,12611,8569,11692,14523,14574,3
13481,11709,4276,11709,13368,10834,11979,10834,10184,7428,10998,11111,7541,10297,12770,12830,2
11617,10109,3701,10109,11515,9390,10351,9390,8832,6424,9469,9571,6526,8934,10977,11058,0
13510,11698,4289,11698,13397,10867,12007,10867,10206,7409,10969,11082,7522,10319,12781,12848,2
15321,13304,4841,13304,15209,12309,13579,12309,11604,8465,12505,12617,8577,11716,14522,14615,3
18974,16499,5999,16499,18901,15287,16851,15287,14437,10553,15541,15614,10626,14510,18016,18123,1
13465,11693,4276,11693,13371,10849,11977,10849,10212,7434,10993,11087,7528,10306,12765,12827,2
15356,13316,4841,13316,15250,12336,13615,12336,11585,8434,12525,12631,8540,11691,14565,14604,3
13494,11711,4284,11711,13379,10863,11995,10863,10199,7413,10964,11079,7528,10314,12747,12829,2
13495,11699,4263,11699,13386,10867,11974,10867,10210,7430,10977,11086,7539,10319,12773,12837,2
13472,11707,4281,11707,13373,10817,11954,10817,10170,7430,11021,11120,7529,10269,12786,12824,2
13471,11698,4281,11698,13364,10852,11958,10852,10226,7430,10983,11090,7537,10333,12756,12844,2
11654,10099,3691,10099,11544,9385,10344,9385,8809,6400,9472,9582,6510,8919,11027,11077,0
11643,10108,3706,10108,11552,9381,10313,9381,8828,6418,9480,9571,6509,8919,11015,11089,0
11627,10105,3705,10105,11557,9371,10386,9371,8812,6428,9489,9559,6498,8882,11011,11067,0
15324,13297,4853,13297,15221,12324,13586,12324,11591,8465,12519,12622,8568,11694,14546,14590,3
15328,13313,4829,13313,15198,12321,13629,12321,11563,8438,12531,12661,8568,11693,14546,14569,3
13488,11708,4275,11708,13384,10820,11936,10820,10196,7442,11009,11113,7546,10300,12789,12863,2
13470,11709,4273,11709,13373,10846,11959,10846,10213,7440,10990,11087,7537,10310,12751,12836,2
13451,11701,4282,11701,13351,10824,11944,10824,10206,7451,10985,11085,7551,10306,12735,12832,2
13501,11688,4286,11688,13387,10874,11997,10874,10241,7434,10966,11080,7548,10355,12779,12867,2
13495,11695,4263,11695,13390,10821,11923,10821,10177,7423,11003,11108,7528,10282,12803,12850,2
11649,10112,3695,10112,11555,9372,10379,9372,8795,6420,9477,9571,6514,8889,11014,11071,0
13472,11694,4278,11694,13375,10871,11991,10871,10213,7438,11013,11110,7535,10310,12791,12813,2
